case_id,p0,p1,Y,Y_hat
C3N-00436,0.55281776,0.44718224,0,0
C3N-01897,0.5324712,0.46752882,0,0
C3N-03780,0.52655286,0.47344714,1,0
C3N-03780,0.47582257,0.52417743,1,1
C3L-02116,0.5346954,0.4653046,1,0
C3N-00303,0.5875696,0.41243038,0,0
C3N-03884,0.48419094,0.51580906,0,1
C3N-00957,0.55456465,0.44543535,0,0
C3L-00589,0.51169026,0.48830977,0,0
C3L-00625,0.55513877,0.44486123,0,0
C3N-03439,0.53678674,0.46321326,0,0
C3N-00514,0.60753167,0.39246836,0,0
C3N-02998,0.5704272,0.42957282,0,0
C3N-01997,0.6373554,0.3626446,0,0
C3N-03430,0.50099635,0.49900365,0,0
C3N-04126,0.6483576,0.3516424,0,0
C3N-02940,0.5554945,0.4445055,0,0
C3L-01124,0.4786054,0.5213946,0,1
C3L-00589,0.5984732,0.40152684,0,0
C3L-03123,0.4922198,0.5077802,0,1
C3L-03123,0.48881954,0.51118046,0,1
C3L-01689,0.6576401,0.34235987,0,0
C3N-03839,0.50818646,0.4918135,0,0
C3N-03069,0.5240752,0.4759248,0,0
C3L-03394,0.58024853,0.41975147,0,0
C3L-01637,0.61274326,0.38725674,1,0
C3N-01168,0.618191,0.381809,0,0
C3N-01502,0.5249735,0.47502646,0,0
C3N-04283,0.57143533,0.4285647,0,0
C3N-02768,0.5538836,0.4461164,0,0
C3L-02604,0.6153813,0.3846187,0,0
C3L-01053,0.5772752,0.42272478,0,0
C3N-01388,0.5188681,0.48113188,0,0
C3L-00819,0.56188285,0.43811718,0,0
C3N-03061,0.5587814,0.4412186,0,0
C3L-01689,0.52922344,0.47077656,0,0
C3L-02610,0.53987455,0.46012545,1,0
C3N-00198,0.5536571,0.4463429,0,0
C3L-02899,0.527661,0.47233897,0,0
C3L-02899,0.5321275,0.46787253,0,0
C3N-03840,0.48549283,0.5145072,0,1
C3N-02010,0.50296205,0.49703795,0,0
C3N-00249,0.6171057,0.3828943,1,0
C3L-04853,0.5419021,0.45809788,0,0
C3L-01637,0.57520515,0.42479485,1,0
C3N-01382,0.56406415,0.43593583,1,0
C3L-00277,0.53599155,0.46400848,1,0
C3N-03666,0.54628843,0.45371157,0,0
C3N-02944,0.58131164,0.41868836,0,0
C3L-00640,0.5801134,0.4198866,1,0
C3L-00819,0.5549293,0.44507068,0,0
C3N-04284,0.5934323,0.40656766,0,0
C3N-03069,0.5344933,0.4655067,0,0
C3N-01998,0.5364449,0.4635551,0,0
C3L-00928,0.49765402,0.502346,0,1
C3N-03426,0.46859413,0.53140587,0,1
C3N-01383,0.5592536,0.4407464,1,0
C3L-01036,0.5638782,0.43612185,0,0
C3N-00517,0.5540761,0.44592395,0,0
C3N-00517,0.60891473,0.39108524,0,0
C3L-02606,0.62674177,0.3732582,0,0
C3N-04283,0.5866956,0.4133044,0,0
C3L-02890,0.58514154,0.41485843,0,0
C3L-02118,0.56628144,0.43371853,0,0
C3L-03635,0.4996603,0.5003397,0,1
C3L-01703,0.60968137,0.3903186,0,0
C3N-02010,0.5749536,0.42504638,0,0
C3L-02701,0.56573516,0.43426484,0,0
C3L-00640,0.5548519,0.44514808,1,0
C3L-02115,0.6116302,0.38836977,1,0
C3L-01598,0.61231995,0.38768008,0,0
C3N-00511,0.6111011,0.3888989,0,0
C3N-02768,0.6146153,0.38538465,0,0
C3L-01703,0.4944682,0.5055318,0,1
C3N-00198,0.59023225,0.40976772,0,0
C3L-01054,0.5756076,0.4243924,0,0
C3N-01998,0.5285293,0.47147074,0,0
C3L-03630,0.49087209,0.5091279,0,1
C3L-00622,0.53323287,0.46676713,0,0
C3L-00622,0.56946415,0.43053585,0,0
C3N-02589,0.56470895,0.43529105,0,0
C3N-03006,0.59133005,0.40866995,0,0
C3N-01166,0.5651489,0.4348511,0,0
C3L-02610,0.5987614,0.40123862,1,0
